Table ST2: Costs as percentage of GDP,,,,,,,,,,,,,,,,,,,,,,,,
,NDCs with low ambition,,,,,,,,,,,,NDCs with high ambition,,,,,,,,,,,
,Without Emissions Reductions Trading,,,,,,With Emissions Reductions Trading,,,,,,Without Emissions Reductions Trading,,,,,,With Emissions Reductions Trading,,,,,
Country,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,
Region,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std
BRN,1.04072E-06,2.54934E-06,2.42336E-05,2.37484E-05,0.000142889,6.59936E-05,-0.12621908,0.100683278,-0.138082513,0.107162775,-0.147988308,0.112726328,1.04072E-06,2.54934E-06,2.42336E-05,2.37484E-05,0.000142889,6.59936E-05,-0.334082006,0.186081234,-0.357640746,0.193901919,-0.378381834,0.200861651
HND,0.006736366,0.015495794,0.020134567,0.034541916,0.051836668,0.061396675,-0.008514069,0.025070026,0.014924758,0.035968595,0.044293052,0.049381859,0.053088105,0.068387236,0.111383596,0.1084555,0.207205586,0.157264447,0.036411195,0.074382714,0.08472816,0.091923989,0.140803011,0.111420511
TJK,0,0,0,0,0,0,-0.10592663,0.076584672,-0.126180854,0.085875937,-0.14713476,0.094855621,0.003174188,0.007776368,0.003174188,0.007776368,0.003174188,0.007776368,-0.240165369,0.146884882,-0.275083028,0.158872241,-0.310856536,0.170494445
CMR,0,0,3.06731E-07,4.77607E-08,2.45385E-06,3.82086E-07,-0.020910181,0.01535161,-0.023885306,0.016703737,-0.026764803,0.017947417,0,0,3.06731E-07,4.77607E-08,2.45385E-06,3.82086E-07,-0.055532104,0.028518619,-0.061302722,0.030207599,-0.066908252,0.031791409
KGZ,0.003520381,0.008623798,0.003520381,0.008623798,0.003520381,0.008623798,-0.083704452,0.087296796,-0.101414828,0.097424305,-0.119914487,0.107207517,0.044755293,0.08718274,0.044755293,0.08718274,0.044755293,0.08718274,-0.062449104,0.158955385,-0.081923401,0.172463732,-0.102650339,0.185817563
PNG,0.000169173,0.000380823,2.270188024,0.257953914,3.306768119,0.454175472,-0.042889016,0.033680313,0.299619935,0.132611141,0.390832851,0.178847722,0.783389699,0.206347776,3.306768119,0.454175472,3.306768119,0.454175472,0.296777798,0.131202556,0.601330957,0.235829345,0.644282539,0.242088262
PRY,0.018946891,0.029797276,0.018946891,0.029797276,0.018946891,0.029797276,0.013177949,0.024080678,0.0134493,0.025842209,0.013505006,0.027508047,0.125109157,0.098115673,0.125109157,0.098115673,0.125109157,0.098115673,0.069321057,0.055253025,0.073194792,0.057923234,0.076695281,0.060466996
ZMB,0,0,0,0,0,0,-0.032509643,0.023572389,-0.038734708,0.026418737,-0.045175455,0.02917157,0.006159597,0.003901785,0.006159597,0.003901785,0.006159597,0.003901785,-0.023189114,0.01719607,-0.029517672,0.019452205,-0.036209262,0.021718257
BEN,0,0,1.42674E-05,2.32004E-06,0.000114139,1.85603E-05,-0.047692155,0.034573014,-0.050412813,0.035639554,-0.051986365,0.036274382,0,0,1.42674E-05,2.32004E-06,0.000114139,1.85603E-05,-0.126855116,0.064138926,-0.132620374,0.0652928,-0.136779603,0.066105253
CRI,0.106284291,0.06750675,0.488257167,0.159396561,1.354562484,0.273966841,0.031174177,0.023856949,0.064906268,0.039327642,0.105401147,0.056284347,0.106284291,0.06750675,0.488257167,0.159396561,1.354562484,0.273966841,0.049412787,0.033654242,0.108103512,0.054003156,0.175757248,0.07613211
JAM,0.355582914,0.212204908,0.814147509,0.324423979,1.571546389,0.437617052,0.148089831,0.111682767,0.237667108,0.151757219,0.343337486,0.195005035,0.421799248,0.232392309,0.930111741,0.345809068,1.75161971,0.457708497,0.245316137,0.160244418,0.396064602,0.212162774,0.568143326,0.267691685
MOZ,0,0,0.074952739,0.01666783,0.599621915,0.133342644,-0.039349617,0.028109667,0.050946255,0.016406103,0.163300501,0.064795797,0.630792782,0.136308976,2.086275205,0.388542168,4.832751442,0.877353485,0.234067253,0.094632249,0.429142522,0.162482855,0.649135181,0.233285002
MKD,1.395738955,0.718328839,1.395738955,0.718328839,1.395738955,0.718328839,0.212417629,0.141899214,0.236216802,0.15108124,0.259008601,0.159586233,1.395738955,0.718328839,1.395738955,0.718328839,1.395738955,0.718328839,0.361666358,0.21364312,0.388187012,0.22389099,0.41341622,0.233596706
SLV,0.002111769,0.005167175,0.004925221,0.010738976,0.01129474,0.018448211,-0.015785598,0.011917967,-0.006128499,0.015648077,0.00646385,0.021118378,0.002914229,0.007041693,0.006567142,0.013598962,0.014325656,0.022373477,-0.048678621,0.022213173,-0.031757299,0.026468876,-0.010900439,0.033211141
ARM,0.000133568,0.000327184,0.000133568,0.000327184,0.000133568,0.000327184,-0.053409495,0.04300534,-0.06399071,0.048113108,-0.07497783,0.053044008,0.000133568,0.000327184,0.000133568,0.000327184,0.000133568,0.000327184,-0.147234402,0.077670757,-0.167703504,0.084135662,-0.188615239,0.090383658
URY,0.031667489,0.032589815,0.074368153,0.054124417,0.147530534,0.079946065,0.017993824,0.018180006,0.030915467,0.024288877,0.046290519,0.030938698,0.085500448,0.058668926,0.165347416,0.085183625,0.286044422,0.114822439,0.046223378,0.033501371,0.069820013,0.04183223,0.096636587,0.050694702
BWA,0,0,0,0,0,0,-0.050405389,0.037377978,-0.060060451,0.041862989,-0.070052167,0.046197812,0,0,0,0,0,0,-0.133704037,0.068782516,-0.152136181,0.074453363,-0.170922444,0.079950169
GAB,0.294444636,0.057598504,0.572461878,0.08805377,0.987111602,0.126231115,0.103643216,0.050187673,0.154260842,0.070670566,0.213274354,0.09266785,0.294444636,0.057598504,0.572461878,0.08805377,0.987111602,0.126231115,0.162619692,0.064522423,0.24484673,0.091549011,0.33821661,0.12014125
UGA,0,0,0,0,0,0,-0.011378864,0.008272069,-0.013557381,0.00927129,-0.015811361,0.010237802,0.0043934,0.002507559,0.0043934,0.002507559,0.0043934,0.002507559,-0.001918831,0.005408204,-0.003564771,0.006095081,-0.00535045,0.006805675
BFA,0,0,0,0,0,0,-0.025446703,0.01849391,-0.030319483,0.020724017,-0.035361186,0.022880519,0,0,0,0,0,0,-0.067616141,0.034633014,-0.076920438,0.037504304,-0.086400994,0.040287535
MDA,0,0,0,0,0,0,-0.033391955,0.025014519,-0.039781581,0.027995007,-0.046395002,0.030867709,1.116304339,0.317440451,1.116304339,0.317440451,1.116304339,0.317440451,0.277773916,0.121655464,0.29915797,0.125588694,0.319535514,0.12926464
GNQ,0.008489078,0.00491183,0.126510291,0.036012718,0.52483022,0.090162927,-0.000678731,0.009205185,0.086276577,0.037175527,0.193403276,0.08229209,0.537398136,0.09153369,1.401575151,0.172146498,2.898092291,0.296560001,0.259579905,0.101617091,0.442021678,0.163057668,0.650642354,0.228189962
ALB,0.000290595,0.000519364,0.000478604,0.00081062,0.000764078,0.0011802,-0.015458883,0.010863667,-0.016001,0.011199185,-0.016039651,0.01140534,0.000290595,0.000519364,0.000478604,0.00081062,0.000764078,0.0011802,-0.045771636,0.021782976,-0.047406192,0.022346651,-0.048331695,0.02284475
NIC,0,0,0.016137004,0.002366891,0.129096031,0.018935131,-0.033349504,0.027992559,0.011873197,0.008267286,0.068639334,0.018329234,0,0,0.016137004,0.002366891,0.129096031,0.018935131,-0.087546869,0.052362365,-0.005515214,0.025625741,0.091856574,0.020905228
GIN,0,0,0.001045722,0.000326432,0.008365774,0.002611459,-0.018050269,0.012583054,-0.007631555,0.007575343,0.005834544,0.003423271,0,0,0.001045722,0.000326432,0.008365774,0.002611459,-0.048126906,0.024526559,-0.029413338,0.017850009,-0.006630674,0.012232949
MUS,0.001094142,0.000820602,3.43406542,0.240626505,4.056947345,0.286869197,-0.021976804,0.017505003,0.338999692,0.156649675,0.400279176,0.175212667,0.237925873,0.047962535,4.056947345,0.286869197,4.056947345,0.286869197,0.151042905,0.059485772,0.619822159,0.225407136,0.665147519,0.230857267
MDG,0.038298779,0.014816524,3.323543453,0.392097244,3.323543453,0.392097244,0.029973661,0.013950075,0.255110165,0.120234642,0.282165285,0.125061914,0.158808175,0.03976113,3.323543453,0.392097244,3.323543453,0.392097244,0.099119584,0.040486885,0.438926735,0.16159022,0.471394373,0.165756316
NAM,0.164075267,0.038617683,1.759669852,0.164179654,3.985212396,0.299744386,0.079467652,0.037199008,0.248803824,0.114938201,0.377204106,0.165241466,0.330712597,0.059545216,2.47274742,0.207283064,3.985212396,0.299744386,0.175205177,0.068067654,0.480980793,0.174972617,0.627810215,0.217725619
MLI,0,0,0,0,0,0,-0.024154983,0.017735734,-0.028784434,0.019860236,-0.033575422,0.021912509,0,0,0,0,0,0,-0.064155454,0.032743352,-0.073002067,0.03544321,-0.082018476,0.038060779
MRT,0.015088881,0.007793089,0.101793748,0.031079865,0.329250415,0.066874716,0.011437544,0.007504935,0.075224628,0.032134955,0.153497055,0.064587852,2.230815362,0.241095479,3.597689112,0.354645846,5.04186786,0.478153191,0.498646134,0.192522111,0.658019899,0.241191684,0.81060104,0.283352304
GUY,2.65901E-05,6.51388E-05,0.023013858,0.003816519,0.174626694,0.016684232,-0.052977707,0.03757728,0.017640399,0.004696821,0.106371696,0.034223556,8.735968197,1.37009313,8.735968197,1.37009313,8.735968197,1.37009313,0.885369908,0.402446755,0.95944894,0.417369349,1.031004933,0.431174176
PSE,0,0,5.33801E-09,6.56221E-10,4.27041E-08,5.24976E-09,-0.015458905,0.011515284,-0.018203765,0.012793437,-0.02100246,0.014015964,0.010420015,0.007973434,0.010646343,0.008121306,0.010876167,0.008270682,0.001347085,0.018957427,-8.45E-05,0.020460427,-0.001648721,0.021930476
SUR,0,0,0.049925059,0.007030385,0.399400472,0.056243077,-0.092032554,0.077158474,0.0384626,0.02087888,0.202113223,0.056045641,0,0,0.049925059,0.007030385,0.399400472,0.056243077,-0.241587263,0.143953954,-0.004823525,0.067788614,0.275993493,0.063580919
NER,0,0,0,0,0,0,-0.019319837,0.01418554,-0.023022602,0.015884777,-0.02685457,0.017526243,0,0,0,0,0,0,-0.051312304,0.026189163,-0.058388092,0.02834852,-0.065599678,0.030442065
COD,0.000139734,0.000108508,0.000262721,0.000184351,0.00044689,0.000284255,-0.00247127,0.001923979,-0.002320496,0.001846186,-0.002025925,0.001734399,0.004794918,0.001955128,0.006000801,0.002295863,0.007398444,0.002660625,0.003634898,0.00261523,0.004791393,0.003104315,0.006122465,0.00363146
MNE,0.402336675,0.328058987,0.436022728,0.345887146,0.47173254,0.364099998,0.120611171,0.093751165,0.137702775,0.102685812,0.155217537,0.111422082,0.402336675,0.328058987,0.436022728,0.345887146,0.47173254,0.364099998,0.191025014,0.145448705,0.211542157,0.156620597,0.232692123,0.167643786
TGO,5.11969E-05,5.74307E-05,0.000241392,0.000216217,0.000718835,0.000486219,-0.023245953,0.01605663,-0.022542085,0.015491016,-0.020776511,0.014630391,0.491077099,0.084399742,0.547956923,0.091650771,0.609085881,0.099360079,0.177144018,0.07024948,0.199985584,0.07570978,0.223785598,0.081225423
LSO,0.026918348,0.014105934,0.026918348,0.014105934,0.026918348,0.014105934,0.017368904,0.014999574,0.012156954,0.017545637,0.005812468,0.020562867,0.426005614,0.099494752,0.426005614,0.099494752,0.426005614,0.099494752,0.30465309,0.123370976,0.318404012,0.125811274,0.330107458,0.128344177
MDV,0,0,5.134709319,0.435934597,5.134709319,0.435934597,-0.062395078,0.047721565,0.479638682,0.235801035,0.529692138,0.245436861,3.810639471,0.380327722,5.134709319,0.435934597,5.134709319,0.435934597,0.67171416,0.280913199,0.819073753,0.323276941,0.878375806,0.332087888
TCD,0,0,0,0,0,0,-0.017651523,0.012960585,-0.021034545,0.014513089,-0.024535614,0.01601281,0,0,0,0,0,0,-0.046879554,0.02392785,-0.053344362,0.025900627,-0.059933225,0.027813285
RWA,0,0,0,0,0,0,-0.012715926,0.009131835,-0.015152456,0.010234464,-0.017673457,0.011300799,0.0207697,0.008399908,0.0207697,0.008399908,0.0207697,0.008399908,0.017817545,0.009595532,0.017820803,0.009965428,0.017627126,0.010371919
BTN,0.000433963,0.000888324,0.000433963,0.000888324,0.000433963,0.000888324,-0.060019818,0.042896852,-0.072721631,0.048586749,-0.085968458,0.054124974,0.000433963,0.000888324,0.000433963,0.000888324,0.000433963,0.000888324,-0.171537619,0.08191001,-0.196715625,0.089517942,-0.222472989,0.096964271
SDN,0.004199285,0.00181497,0.027059378,0.006527014,0.085572443,0.013628138,0.003879217,0.001752868,0.013221083,0.005951604,0.024600509,0.010664782,0.055297526,0.010315094,0.142035684,0.018980026,0.291186544,0.031603436,0.026857397,0.010663798,0.045416385,0.016921942,0.066632157,0.023555043
MWI,0,0,0,0,0,0,-0.009717739,0.007026561,-0.011580196,0.007873064,-0.013507381,0.008691534,0.001668867,0.001090872,0.001668867,0.001090872,0.001668867,0.001090872,-0.007617756,0.005194104,-0.009580671,0.00587071,-0.011651239,0.00655059
FJI,0.131552532,0.067047003,2.873074875,0.394608902,2.873074875,0.394608902,0.075753583,0.042113647,0.326388647,0.158141623,0.360085788,0.164271952,0.317089487,0.114791401,2.873074875,0.394608902,2.873074875,0.394608902,0.182479446,0.087474749,0.5526777,0.216315156,0.591919029,0.22197186
SLE,0,0,0.207515787,0.03421547,1.660126299,0.27372376,-0.032093919,0.02456688,0.080945056,0.02988353,0.220956838,0.089376451,0,0,0.207515787,0.03421547,1.660126299,0.27372376,-0.084876435,0.045722821,0.120876699,0.032760517,0.362394637,0.112221935
LBR,0,0,1.090516047,0.152602594,3.872585954,0.367262566,-0.041754195,0.03065791,0.19994922,0.085520949,0.371440157,0.16354551,0.022053392,0.009774071,2.204327665,0.225750403,3.872585954,0.367262566,0.005725945,0.016648626,0.456456499,0.167544415,0.617860132,0.216030071
SWZ,0,0,0,0,0,0,-0.029240854,0.023529832,-0.034780887,0.026422077,-0.040507594,0.02923324,0,0,0,0,0,0,-0.077002591,0.044133119,-0.087533372,0.047923317,-0.098258767,0.051615525
ERI,0,0,0.274120401,0.038359348,2.19296321,0.306874782,-0.128477794,0.094334487,0.18028704,0.055147001,0.56424867,0.218546416,0.128128941,0.04638868,1.509395868,0.23377445,5.780892491,0.600666889,0.102410394,0.062529036,0.703640363,0.261964063,1.403714501,0.491938744
TLS,3.670938368,0.311661077,3.670938368,0.311661077,3.670938368,0.311661077,0.294424187,0.154959111,0.330105811,0.16252083,0.364617861,0.169210502,3.670938368,0.311661077,3.670938368,0.311661077,3.670938368,0.311661077,0.52197768,0.216318761,0.564576682,0.223074005,0.605583872,0.229204261
BDI,0.002391903,0.001527473,0.002391903,0.001527473,0.002391903,0.001527473,-0.004190382,0.005503817,-0.006454441,0.006588934,-0.008955025,0.007661207,0.016162535,0.007064793,0.016162535,0.007064793,0.016162535,0.007064793,0.007992085,0.010727805,0.005447411,0.011893485,0.002562672,0.013186569
CPV,0.116895771,0.031356401,3.930357287,0.372741398,3.930357287,0.372741398,0.065909221,0.030927738,0.333034074,0.156150837,0.368205971,0.162273404,0.173406858,0.040542988,3.930357287,0.372741398,3.930357287,0.372741398,0.119109066,0.04835589,0.571111637,0.209261867,0.613052047,0.214499447
BLZ,0,0,0.030141183,0.004244444,0.241129464,0.033955551,-0.037939549,0.03180785,0.02412534,0.006506243,0.10174478,0.031144318,0,0,0.030141183,0.004244444,0.241129464,0.033955551,-0.099590575,0.059343816,0.013099932,0.023980631,0.146448428,0.034590511
GMB,0,0,0.004830417,0.00067595,0.038643337,0.005407599,-0.036970004,0.027145129,-0.006242121,0.012409897,0.032864907,0.005107652,0.038314424,0.01433838,0.127572476,0.03237759,0.302109311,0.056314559,0.03114696,0.018906402,0.098256963,0.039847706,0.176253586,0.064812123
SOM,0,0,0.99398928,0.094266482,0.99398928,0.094266482,-0.008729518,0.006409626,0.075953651,0.03574159,0.084011345,0.037169422,0,0,0.99398928,0.094266482,0.99398928,0.094266482,-0.02318428,0.01183345,0.130743061,0.048045729,0.140419633,0.04927541
SYC,0,0,4.536333091,0.623425242,4.536333091,0.623425242,-0.051191055,0.041192946,0.404280051,0.214355833,0.446437045,0.223930641,0,0,4.536333091,0.623425242,4.536333091,0.623425242,-0.134813296,0.077261409,0.689854325,0.293278553,0.739907918,0.302215935
AND,0.223010162,0.150611016,0.223010162,0.150611016,0.223010162,0.150611016,0.04643532,0.033461646,0.051402455,0.035744819,0.056124886,0.037877022,0.223010162,0.150611016,0.223010162,0.150611016,0.223010162,0.150611016,0.076931986,0.051272314,0.08215251,0.053932295,0.087066075,0.056471169
DJI,0,0,0.000268641,3.75926E-05,0.002149128,0.000300741,-0.012077209,0.00886766,-0.007545625,0.00666333,-0.001532969,0.004131499,0.00351331,0.001869449,0.009805557,0.00407487,0.021268401,0.00703446,-0.004555986,0.005179467,0.005954705,0.006074533,0.018388743,0.009266729
GNB,0,0,2.190324071,0.257248061,2.578360959,0.244522775,-0.025002056,0.018357695,0.194704046,0.087806833,0.231670749,0.102265763,0,0,2.190324071,0.257248061,2.578360959,0.244522775,-0.066407371,0.033891391,0.333794366,0.11543266,0.386346744,0.135342404
SLB,0.002354392,0.003477349,1.987005524,0.272909723,1.987005524,0.272909723,-0.009359602,0.01003926,0.210227574,0.102208114,0.232019054,0.106238913,0.480405278,0.125438805,1.987005524,0.272909723,1.987005524,0.272909723,0.178208006,0.078686349,0.357155934,0.140125474,0.382697106,0.143855388
WSM,0.002328869,0.00377581,3.411637313,0.468578966,3.411637313,0.468578966,-0.025883219,0.021194026,0.371451407,0.180347481,0.409893855,0.187411934,0.610429542,0.181142147,3.411637313,0.468578966,3.411637313,0.468578966,0.270709537,0.122572345,0.630237004,0.247029575,0.675179741,0.253559267
COM,0,0,2.638790599,0.250253711,2.638790599,0.250253711,-0.024836214,0.018235925,0.210488675,0.098904643,0.232778025,0.102826103,0.009348203,0.004650766,2.638790599,0.250253711,2.638790599,0.250253711,-0.004130981,0.010133817,0.361771358,0.13278683,0.388462362,0.136154891
PLW,7.718879818,1.060166833,7.718879818,1.060166833,7.718879818,1.060166833,0.834127905,0.43129954,0.933713375,0.450960931,1.02975193,0.468158247,7.718879818,1.060166833,7.718879818,1.060166833,7.718879818,1.060166833,1.460254207,0.598062747,1.576204546,0.615544171,1.687364507,0.631373183
CAF,0.056955639,0.012519721,0.056955639,0.012519721,0.056955639,0.012519721,0.022469187,0.010874469,0.024770731,0.011192937,0.026919528,0.01145136,0.101538402,0.018100104,0.101538402,0.018100104,0.101538402,0.018100104,0.047174975,0.018649039,0.050277889,0.019079217,0.05316071,0.019477204
TON,0.35271899,0.129887353,3.334266799,0.45795234,3.334266799,0.45795234,0.129034657,0.069228615,0.364542658,0.17695787,0.402261297,0.183882613,0.35271899,0.129887353,3.334266799,0.45795234,3.334266799,0.45795234,0.201240066,0.097000327,0.618396202,0.242354428,0.662476164,0.248753925
VUT,0.109452798,0.051063248,1.892081337,0.259872148,1.892081337,0.259872148,0.053146562,0.029346579,0.19938008,0.096952475,0.220051681,0.100779575,0.248348147,0.08379261,1.892081337,0.259872148,1.892081337,0.259872148,0.124858988,0.058469656,0.338788309,0.132936771,0.363025431,0.136478756
FSM,0.648288152,0.192290608,0.648288152,0.192290608,0.648288152,0.192290608,0.177717075,0.09407324,0.19698342,0.097856852,0.215231824,0.10111771,0.805125757,0.217871412,0.805125757,0.217871412,0.805125757,0.217871412,0.321825363,0.142900667,0.343911002,0.147189562,0.364614324,0.151191657
MHL,1.267157613,0.341599166,5.645981666,0.775459994,5.645981666,0.775459994,0.322938907,0.169475111,0.658565473,0.318666291,0.726452036,0.330936265,1.267157613,0.341599166,5.645981666,0.775459994,5.645981666,0.775459994,0.530213127,0.234897818,1.11373515,0.435506959,1.192592363,0.446817047
STP,0,0,2.437521479,0.332058434,2.437521479,0.332058434,-0.025262307,0.019974838,0.206594292,0.110300198,0.228022761,0.115538771,0,0,2.437521479,0.332058434,2.437521479,0.332058434,-0.066387165,0.03831518,0.353512404,0.15645868,0.379067394,0.161686161
KIR,0.116340335,0.067654311,3.635135741,0.499275858,3.635135741,0.499275858,0.076960478,0.044238309,0.402478249,0.195254124,0.444092408,0.202871512,1.251212067,0.280033796,3.635135741,0.499275858,3.635135741,0.499275858,0.399471079,0.171956169,0.682349047,0.267303893,0.730925749,0.274339971
NRU,0.007468272,0.010423908,4.714620398,0.647540096,4.714620398,0.647540096,-0.019080484,0.024492548,0.528706393,0.2563317,0.583332067,0.266300511,0.007468272,0.010423908,4.714620398,0.647540096,4.714620398,0.647540096,-0.098644329,0.05843179,0.895814932,0.350773949,0.959505101,0.359977322
TUV,0.764406104,0.138483592,0.764406104,0.138483592,0.764406104,0.138483592,0.104646323,0.054674968,0.116917238,0.057144147,0.128714569,0.059303255,0.847577133,0.146443874,0.847577133,0.146443874,0.847577133,0.146443874,0.188957855,0.079140232,0.203634106,0.081509949,0.217661166,0.083669329
