Table ST2: Costs as percentage of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpha: country-splitting (main specification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NDCs with low ambition,,,,,,,,,,,,NDCs with high ambition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Without Emissions Reductions Trading,,,,,,With Emissions Reductions Trading,,,,,,Without Emissions Reductions Trading,,,,,,With Emissions Reductions Trading,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,Baseline OCS,,5% Attenuation OCS,,10% Attenuation OCS,,,,,,,,,,,,,,,,,,,,,,,,
Region,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,,,,,,,,,,,,,,,,,,,,,,,
GHA,0,0,0.000124442,2.73625E-05,0.000995534,0.0002189,-0.019542418,0.014459341,-0.016169541,0.012701205,-0.011223581,0.01055275,0,0,0.000124442,2.73625E-05,0.000995534,0.0002189,-0.054990809,0.026779764,-0.048930471,0.024392177,-0.040704946,0.021813027,,,,,,,,,,,,,,,,,,,,,,,
KHM,0,0,3.14705E-06,6.99343E-07,2.51764E-05,5.59474E-06,-0.061003207,0.047093516,-0.068572833,0.05089712,-0.075529176,0.054312716,0.01760813,0.018824671,0.020213184,0.020857906,0.023102651,0.023002057,-0.033184659,0.041610983,-0.03668524,0.046849529,-0.039542915,0.052241224,,,,,,,,,,,,,,,,,,,,,,,
KEN,0,0,3.85652E-05,6.55106E-06,0.000308522,5.24085E-05,-0.014665608,0.01099689,-0.013512117,0.010370018,-0.011504972,0.009502567,0.000796906,0.000590208,0.001885589,0.001227261,0.003734428,0.002136641,-0.022334182,0.01038462,-0.018748624,0.009708419,-0.014022031,0.009424979,,,,,,,,,,,,,,,,,,,,,,,
GTM,0,0,2.64674E-05,3.78131E-06,0.000211739,3.02504E-05,-0.018615868,0.015926679,-0.018151982,0.015973456,-0.016846549,0.015775498,0,0,2.64674E-05,3.78131E-06,0.000211739,3.02504E-05,-0.051814325,0.029638762,-0.051234764,0.029706635,-0.049483971,0.029611341,,,,,,,,,,,,,,,,,,,,,,,
ETH,0,0,0,0,0,0,-0.011519459,0.008518771,-0.013816247,0.009592072,-0.016201428,0.010631812,0.000196562,0.000177742,0.000196562,0.000177742,0.000196562,0.000177742,-0.022589566,0.010344378,-0.026301102,0.011399364,-0.030132421,0.012441446,,,,,,,,,,,,,,,,,,,,,,,
NPL,0.001192503,0.001966517,0.001192503,0.001966517,0.001192503,0.001966517,-0.02164845,0.015110177,-0.027412283,0.01752649,-0.033529416,0.01990815,0.001192503,0.001966517,0.001192503,0.001966517,0.001192503,0.001966517,-0.077655941,0.034257414,-0.090433054,0.038210396,-0.103607989,0.042162669,,,,,,,,,,,,,,,,,,,,,,,
SEN,0,0,0.000739283,0.000111631,0.005914265,0.000893048,-0.045878922,0.034794902,-0.031681228,0.0276983,-0.012303974,0.019386165,0.01876362,0.009683005,0.043957984,0.018339214,0.08592042,0.029491506,-0.007524672,0.021294022,0.029662297,0.027006224,0.073692858,0.038309437,,,,,,,,,,,,,,,,,,,,,,,
TZA,0,0,0.000469716,0.000103027,0.003757731,0.000824212,-0.013671254,0.010644081,-0.007561463,0.007694849,0.000535962,0.004421352,0.000114645,0.000236075,0.001382972,0.001428963,0.006337119,0.003684762,-0.031073152,0.011490174,-0.019123568,0.008506497,-0.004475628,0.008094702,,,,,,,,,,,,,,,,,,,,,,,
AFG,0,0,0,0,0,0,-0.058962649,0.046318894,-0.070632802,0.052200701,-0.082744345,0.057909882,2.877E-10,7.04766E-10,2.877E-10,7.04766E-10,2.877E-10,7.04766E-10,-0.165037964,0.085318276,-0.188141705,0.092701267,-0.211739216,0.099881238,,,,,,,,,,,,,,,,,,,,,,,
PAN,0,0,0.002389553,0.000379974,0.019116425,0.003039795,-0.014759214,0.01245586,-0.001790746,0.006405033,0.014831988,0.002590509,0,0,0.002389553,0.000379974,0.019116425,0.003039795,-0.041036693,0.023171022,-0.016635087,0.015237227,0.012738119,0.008588478,,,,,,,,,,,,,,,,,,,,,,,
CIV,0,0,0.00021259,4.86878E-05,0.001700721,0.000389503,-0.011726102,0.009156391,-0.007948159,0.007348299,-0.002812126,0.005273264,0.000394449,0.000653671,0.001740641,0.002095955,0.005245653,0.004445623,-0.02209444,0.008118284,-0.014249304,0.007877364,-0.004569243,0.009369745,,,,,,,,,,,,,,,,,,,,,,,
GEO,0.088522416,0.112175336,0.095134733,0.116504403,0.102130164,0.120888429,0.057564247,0.052651909,0.065005407,0.057969781,0.072592891,0.063105969,0.329589531,0.213264078,0.347033675,0.21828876,0.365123311,0.223322512,0.203786382,0.123712879,0.222086597,0.13154562,0.240366723,0.139293968,,,,,,,,,,,,,,,,,,,,,,,
ZWE,0,0,0,0,0,0,-0.059985515,0.045658281,-0.071942136,0.05139253,-0.084360774,0.056948987,0,0,0,0,0,0,-0.168967523,0.083614295,-0.192790386,0.090855892,-0.217131364,0.097921578,,,,,,,,,,,,,,,,,,,,,,,
BRN,0,0,1.42443E-05,1.83442E-06,0.000113954,1.46754E-05,-0.113108209,0.091559363,-0.124172751,0.097685325,-0.133406392,0.102932818,0,0,1.42443E-05,1.83442E-06,0.000113954,1.46754E-05,-0.316262357,0.168136367,-0.339067068,0.175520943,-0.359198886,0.1821526,,,,,,,,,,,,,,,,,,,,,,,
HND,0.001383378,0.003388976,0.00665196,0.011882696,0.024821641,0.025528983,-0.022107035,0.011128637,-0.002281899,0.015228672,0.023267647,0.025658644,0.026526194,0.043249307,0.062320175,0.075716139,0.127343598,0.117620871,0.001756694,0.062572149,0.045086988,0.077804229,0.096082743,0.095223438,,,,,,,,,,,,,,,,,,,,,,,
TJK,0,0,0,0,0,0,-0.09385486,0.069862163,-0.112516871,0.078735053,-0.131893096,0.087329535,0.003998486,0.009795795,0.003998486,0.009795795,0.003998486,0.009795795,-0.222339133,0.140482126,-0.255497081,0.152268835,-0.28957863,0.163747885,,,,,,,,,,,,,,,,,,,,,,,
CMR,0,0,3.06731E-07,4.77607E-08,2.45385E-06,3.82086E-07,-0.018508378,0.013972157,-0.021245391,0.015258653,-0.023899252,0.016443091,0,0,3.06731E-07,4.77607E-08,2.45385E-06,3.82086E-07,-0.052107216,0.025643589,-0.057645148,0.02723617,-0.063037032,0.028741492,,,,,,,,,,,,,,,,,,,,,,,
KGZ,0.000979195,0.002398711,0.000979195,0.002398711,0.000979195,0.002398711,-0.080623816,0.072543975,-0.097742616,0.081435727,-0.115633895,0.090037005,0.03167759,0.068647701,0.03167759,0.068647701,0.03167759,0.068647701,-0.09982168,0.157178459,-0.122274223,0.171125925,-0.145920544,0.184913461,,,,,,,,,,,,,,,,,,,,,,,
PNG,8.92083E-05,0.000211846,2.239765353,0.250191525,3.306768119,0.454175472,-0.039595862,0.032864016,0.276405589,0.124648612,0.364721479,0.171836708,1.0258048,0.240349431,3.306768119,0.454175472,3.306768119,0.454175472,0.324829323,0.136475498,0.580007701,0.219199607,0.622432149,0.225221256,,,,,,,,,,,,,,,,,,,,,,,
PRY,0.031918862,0.042061375,0.031918862,0.042061375,0.031918862,0.042061375,0.0197835,0.025874327,0.021135834,0.027758025,0.022262008,0.029533678,0.1922512,0.126832107,0.1922512,0.126832107,0.1922512,0.126832107,0.085596963,0.058568471,0.091223081,0.061410282,0.096451453,0.064114173,,,,,,,,,,,,,,,,,,,,,,,
ZMB,0,0,0,0,0,0,-0.028784077,0.021467843,-0.034517269,0.024177823,-0.04047065,0.02680396,0.00525978,0.003413305,0.00525978,0.003413305,0.00525978,0.003413305,-0.023780911,0.015838822,-0.030063969,0.017974522,-0.036712325,0.020133749,,,,,,,,,,,,,,,,,,,,,,,
BEN,0,0,1.42674E-05,2.32004E-06,0.000114139,1.85603E-05,-0.042206282,0.031466869,-0.04469566,0.032483599,-0.046104383,0.033083592,0,0,1.42674E-05,2.32004E-06,0.000114139,1.85603E-05,-0.119078967,0.057727543,-0.124606146,0.058907342,-0.128594652,0.059802621,,,,,,,,,,,,,,,,,,,,,,,
CRI,0.089274151,0.060968763,0.438579718,0.150337055,1.254610005,0.263253075,0.026878528,0.021579902,0.057909222,0.036238581,0.095436029,0.052397934,0.089274151,0.060968763,0.438579718,0.150337055,1.254610005,0.263253075,0.043695857,0.030596362,0.09981818,0.04938552,0.164741042,0.069853826,,,,,,,,,,,,,,,,,,,,,,,
JAM,0.207192548,0.157668948,0.538561905,0.26391548,1.127811154,0.3782623,0.106205339,0.090696301,0.185440213,0.127702106,0.280206558,0.168143585,0.266540143,0.181412972,0.65207116,0.290796428,1.313785673,0.405092884,0.181093059,0.13425999,0.321196982,0.181330858,0.482339651,0.232116428,,,,,,,,,,,,,,,,,,,,,,,
MOZ,0,0,0.074952739,0.01666783,0.599621915,0.133342644,-0.034835268,0.025598022,0.048529824,0.016646966,0.153036311,0.062852955,0.607811231,0.132260418,2.0349089,0.379590213,4.81033002,0.873293605,0.222741007,0.087922888,0.410393419,0.150649046,0.626092631,0.217376753,,,,,,,,,,,,,,,,,,,,,,,
MKD,1.102973912,0.627292115,1.102973912,0.627292115,1.102973912,0.627292115,0.180008328,0.125766514,0.200774269,0.134389476,0.220645651,0.142393152,1.102973912,0.627292115,1.102973912,0.627292115,1.102973912,0.627292115,0.31361715,0.188204555,0.336583429,0.197846283,0.358388125,0.207025502,,,,,,,,,,,,,,,,,,,,,,,
SLV,0,0,0.000393647,6.6356E-05,0.003149178,0.000530848,-0.026780646,0.023708564,-0.019179552,0.0206233,-0.008725767,0.016975076,0,0,0.000393647,6.6356E-05,0.003149178,0.000530848,-0.074385315,0.044291067,-0.060377136,0.040405515,-0.042462637,0.036313445,,,,,,,,,,,,,,,,,,,,,,,
ARM,8.95994E-05,0.000219479,8.95994E-05,0.000219479,8.95994E-05,0.000219479,-0.047634222,0.038903729,-0.057423362,0.043740053,-0.067623234,0.04841757,8.95994E-05,0.000219479,8.95994E-05,0.000219479,8.95994E-05,0.000219479,-0.139537593,0.070358751,-0.159250865,0.076400279,-0.179440587,0.082260122,,,,,,,,,,,,,,,,,,,,,,,
URY,0.035416422,0.034881111,0.081264406,0.056974908,0.158609006,0.083237901,0.018070334,0.01781221,0.030284289,0.023720533,0.044849663,0.030147702,0.102897416,0.06523685,0.192566615,0.092659483,0.325370057,0.122960431,0.049737527,0.033518921,0.072989855,0.041469295,0.099392817,0.049878276,,,,,,,,,,,,,,,,,,,,,,,
BWA,0,0,0,0,0,0,-0.04460032,0.033993087,-0.053488095,0.038254149,-0.062719458,0.042380009,0,0,0,0,0,0,-0.125519335,0.061968201,-0.143218003,0.067286342,-0.161302062,0.072465922,,,,,,,,,,,,,,,,,,,,,,,
GAB,0.275105962,0.0551595,0.542125963,0.085018104,0.943297481,0.12239326,0.093755583,0.046882272,0.140752717,0.066451191,0.195824371,0.087525105,0.275105962,0.0551595,0.542125963,0.085018104,0.943297481,0.12239326,0.152391762,0.059517355,0.231315922,0.084488488,0.321186551,0.110935302,,,,,,,,,,,,,,,,,,,,,,,
UGA,0,0,0,0,0,0,-0.010075049,0.007533342,-0.012081445,0.008484635,-0.014164882,0.009406607,0.006097972,0.003253542,0.006097972,0.003253542,0.006097972,0.003253542,0.002015375,0.005311945,0.000787915,0.005875165,-0.000587376,0.006478366,,,,,,,,,,,,,,,,,,,,,,,
BFA,0,0,0,0,0,0,-0.022527979,0.016838344,-0.02701538,0.018960756,-0.031675232,0.021017125,0,0,0,0,0,0,-0.063418896,0.031085574,-0.072348474,0.033762842,-0.081470184,0.03636962,,,,,,,,,,,,,,,,,,,,,,,
MDA,0,0,0,0,0,0,-0.029559936,0.022773677,-0.035442788,0.025612293,-0.041553907,0.028353698,1.495364587,0.366304138,1.495364587,0.366304138,1.495364587,0.366304138,0.303319924,0.125030251,0.327862071,0.129071723,0.351376605,0.132825398,,,,,,,,,,,,,,,,,,,,,,,
GNQ,0.002021081,0.001440544,0.074389896,0.023287517,0.380960946,0.067095053,-0.018646754,0.016279616,0.059178156,0.025072202,0.156388678,0.067340789,0.57389758,0.095454918,1.470492347,0.178020869,3.009687928,0.305820697,0.260518625,0.099559086,0.437322156,0.15651011,0.639797424,0.21688386,,,,,,,,,,,,,,,,,,,,,,,
ALB,1.44397E-05,3.4946E-05,4.65371E-05,8.88156E-05,0.00013608,0.000166448,-0.017912238,0.015303763,-0.01886353,0.016024853,-0.019324034,0.016571737,1.44397E-05,3.4946E-05,4.65371E-05,8.88156E-05,0.00013608,0.000166448,-0.050883367,0.028744541,-0.053051233,0.02967631,-0.054519577,0.030468497,,,,,,,,,,,,,,,,,,,,,,,
NIC,0,0,0.016137004,0.002366891,0.129096031,0.018935131,-0.029534703,0.025413326,0.012221779,0.006900595,0.065036805,0.018663742,0,0,0.016137004,0.002366891,0.129096031,0.018935131,-0.08212769,0.047371554,-0.003291046,0.023128215,0.090563236,0.020182305,,,,,,,,,,,,,,,,,,,,,,,
GIN,0,0,0.001045722,0.000326432,0.008365774,0.002611459,-0.015986502,0.011470042,-0.006363278,0.006723807,0.006175464,0.003021925,0,0,0.001045722,0.000326432,0.008365774,0.002611459,-0.045098032,0.021926722,-0.027104386,0.015840007,-0.005134382,0.010952563,,,,,,,,,,,,,,,,,,,,,,,
MUS,0.001049193,0.000792134,3.425161308,0.240357775,4.056947345,0.286869197,-0.018879766,0.015754072,0.314415152,0.149834838,0.373063708,0.168070301,0.305319215,0.055741887,4.056947345,0.286869197,4.056947345,0.286869197,0.169653528,0.065025247,0.59819254,0.209944934,0.642938749,0.215240402,,,,,,,,,,,,,,,,,,,,,,,
MDG,0.035129582,0.013924602,3.323543453,0.392097244,3.323543453,0.392097244,0.027057972,0.01297289,0.236682966,0.114929362,0.262844592,0.119804757,0.174826027,0.042443079,3.323543453,0.392097244,3.323543453,0.392097244,0.102110306,0.040789717,0.423459612,0.1504776,0.455491411,0.154520455,,,,,,,,,,,,,,,,,,,,,,,
NAM,0.305702101,0.056773949,2.375423604,0.201431441,3.985212396,0.299744386,0.099691303,0.04937594,0.26002676,0.124348911,0.351505303,0.158470379,0.554414068,0.081111547,3.259782811,0.254896374,3.985212396,0.299744386,0.221342948,0.083166794,0.520466764,0.182733615,0.606805376,0.202989937,,,,,,,,,,,,,,,,,,,,,,,
MLI,0,0,0,0,0,0,-0.021374419,0.016135197,-0.025636193,0.01815484,-0.030062824,0.020109433,0,0,0,0,0,0,-0.060218599,0.029477255,-0.068712655,0.032007882,-0.077391507,0.034473308,,,,,,,,,,,,,,,,,,,,,,,
MRT,0.016302209,0.008278496,0.106214742,0.031981807,0.338955218,0.068124663,0.014083292,0.007479756,0.073510795,0.032566557,0.146817967,0.063733394,2.932484652,0.299103768,4.55010503,0.435621323,5.04186786,0.478153191,0.539630133,0.201419462,0.699364406,0.247316933,0.783514462,0.26426678,,,,,,,,,,,,,,,,,,,,,,,
GUY,0,0,0.020850218,0.002936102,0.166801746,0.023488814,-0.051190884,0.043997845,0.013588826,0.014822517,0.095735528,0.024945725,8.735968197,1.37009313,8.735968197,1.37009313,8.735968197,1.37009313,0.852343738,0.376307668,0.925251198,0.390845839,0.995794323,0.404327032,,,,,,,,,,,,,,,,,,,,,,,
PSE,0,0,5.33801E-09,6.56221E-10,4.27041E-08,5.24976E-09,-0.013676437,0.010469963,-0.016202273,0.01168359,-0.018786096,0.012846163,0.00819133,0.006473528,0.008381965,0.006605127,0.008575751,0.006738237,-0.001513328,0.01760243,-3.17E-03,0.019042384,-0.004952081,0.020452668,,,,,,,,,,,,,,,,,,,,,,,
SUR,0,0,0.049925059,0.007030385,0.399400472,0.056243077,-0.081490093,0.07003959,0.039003423,0.01744177,0.191261169,0.056780569,0,0,0.049925059,0.007030385,0.399400472,0.056243077,-0.22665635,0.130249179,0.000883085,0.061288134,0.271552371,0.061212802,,,,,,,,,,,,,,,,,,,,,,,
NER,0,0,0,0,0,0,-0.017095864,0.012905386,-0.020504551,0.014520753,-0.024045095,0.016084092,0,0,0,0,0,0,-0.048163248,0.02357673,-0.054957055,0.025600711,-0.061898655,0.027572549,,,,,,,,,,,,,,,,,,,,,,,
COD,5.04194E-05,4.6004E-05,0.000116696,9.21599E-05,0.000229552,0.000156409,-0.002878713,0.002186153,-0.002826301,0.002139877,-0.002635238,0.002051926,0.004653427,0.001913222,0.005835779,0.002250816,0.00720802,0.002612543,0.003596942,0.002610816,0.004721871,0.00309593,0.00601686,0.003614827,,,,,,,,,,,,,,,,,,,,,,,
MNE,0.586634046,0.418636606,0.630841613,0.438209444,0.677402107,0.458097491,0.133010138,0.09937909,0.152298201,0.108707899,0.171952366,0.117780225,0.586634046,0.418636606,0.630841613,0.438209444,0.677402107,0.458097491,0.223835838,0.151585202,0.247720826,0.162832458,0.272164255,0.173889757,,,,,,,,,,,,,,,,,,,,,,,
TGO,5.51272E-05,6.15028E-05,0.000253009,0.000225485,0.000742882,0.000501948,-0.020200309,0.014444941,-0.019491664,0.013904078,-0.017776295,0.013079592,0.652196207,0.10475819,0.720743243,0.113293396,0.793949198,0.122363238,0.19527695,0.07494871,0.219898436,0.080444852,0.245429404,0.085960895,,,,,,,,,,,,,,,,,,,,,,,
LSO,0.005584572,0.003777419,0.005584572,0.003777419,0.005584572,0.003777419,-0.030083002,0.02881887,-0.041122027,0.033993845,-0.053147146,0.03905665,0.35319488,0.08811301,0.35319488,0.08811301,0.35319488,0.08811301,0.263517716,0.107681792,0.274473366,0.110331848,0.283491242,0.113143313,,,,,,,,,,,,,,,,,,,,,,,
MDV,0,0,5.134709319,0.435934597,5.134709319,0.435934597,-0.055257702,0.043408424,0.445545763,0.225708518,0.494013018,0.235479255,5.134709319,0.435934597,5.134709319,0.435934597,5.134709319,0.435934597,0.729090685,0.291090794,0.789821483,0.300420465,0.8483589,0.308895733,,,,,,,,,,,,,,,,,,,,,,,
TCD,0,0,0,0,0,0,-0.015619595,0.011790975,-0.018733934,0.013266851,-0.021968743,0.014695192,0,0,0,0,0,0,-0.044001987,0.021540805,-0.05020917,0.023389861,-0.056551363,0.025191286,,,,,,,,,,,,,,,,,,,,,,,
RWA,0,0,0,0,0,0,-0.011257243,0.008315577,-0.013501117,0.009365173,-0.015831228,0.010382217,0.026089267,0.009919236,0.026089267,0.009919236,0.026089267,0.009919236,0.021675397,0.010713267,0.02213361,0.011101412,0.02238908,0.011512549,,,,,,,,,,,,,,,,,,,,,,,
BTN,0.000457259,0.000929849,0.000457259,0.000929849,0.000457259,0.000929849,-0.051980722,0.038072013,-0.063554356,0.043386475,-0.075682021,0.048571804,0.000457259,0.000929849,0.000457259,0.000929849,0.000457259,0.000929849,-0.160083262,0.073974328,-0.184158656,0.081198624,-0.208856592,0.088310057,,,,,,,,,,,,,,,,,,,,,,,
SDN,0.001632022,0.000879919,0.016638666,0.00474393,0.06183902,0.011075448,0.001366343,0.000817848,0.009705967,0.004448501,0.020005333,0.008881645,0.053500946,0.01010065,0.138645935,0.01867582,0.28569947,0.031150137,0.025630082,0.009970339,0.043492995,0.015750694,0.063963773,0.021883454,,,,,,,,,,,,,,,,,,,,,,,
MWI,0,0,0,0,0,0,-0.00860308,0.006398991,-0.010318231,0.007204868,-0.012099451,0.007985582,0.000371771,0.000298338,0.000371771,0.000298338,0.000371771,0.000298338,-0.01403619,0.006602311,-0.016558334,0.007337219,-0.019176209,0.00806864,,,,,,,,,,,,,,,,,,,,,,,
FJI,0.144826313,0.071192468,2.873074875,0.394608902,2.873074875,0.394608902,0.075161255,0.042788856,0.303432976,0.151641249,0.336108399,0.157897784,0.37667381,0.127149853,2.873074875,0.394608902,2.873074875,0.394608902,0.194313052,0.08871993,0.533184957,0.20114485,0.57195914,0.206595228,,,,,,,,,,,,,,,,,,,,,,,
SLE,0,0,0.207515787,0.03421547,1.660126299,0.27372376,-0.028417484,0.022339851,0.075937667,0.029424954,0.20615104,0.086239314,0,0,0.207515787,0.03421547,1.660126299,0.27372376,-0.079601921,0.041099521,0.118127896,0.031464305,0.350903751,0.104631138,,,,,,,,,,,,,,,,,,,,,,,
LBR,0,0,1.090516047,0.152602594,3.872585954,0.367262566,-0.036947725,0.02789123,0.18618037,0.082577499,0.346150097,0.156807393,0.030091875,0.012269907,2.368407665,0.239375431,3.872585954,0.367262566,0.019959912,0.018027498,0.454429501,0.161236885,0.597200289,0.201468913,,,,,,,,,,,,,,,,,,,,,,,
SWZ,0,0,0,0,0,0,-0.025901913,0.02138298,-0.031005525,0.024126062,-0.036300016,0.026797128,0,0,0,0,0,0,-0.072181423,0.039770124,-0.082285304,0.043309229,-0.092601883,0.046770392,,,,,,,,,,,,,,,,,,,,,,,
ERI,0,0,0.274120401,0.038359348,2.19296321,0.306874782,-0.11368827,0.085821404,0.171383278,0.056286604,0.528527959,0.212344191,0.101513614,0.039356085,1.362935404,0.218926933,5.416961056,0.570597218,0.073289439,0.056704537,0.6487762,0.236681641,1.321216227,0.44838546,,,,,,,,,,,,,,,,,,,,,,,
TLS,3.670938368,0.311661077,3.670938368,0.311661077,3.670938368,0.311661077,0.272126292,0.147870472,0.306602656,0.155532451,0.340013477,0.162310903,3.670938368,0.311661077,3.670938368,0.311661077,3.670938368,0.311661077,0.502383565,0.200769451,0.544352118,0.207252546,0.584822388,0.213144433,,,,,,,,,,,,,,,,,,,,,,,
BDI,0.007380984,0.003883664,0.007380984,0.003883664,0.007380984,0.003883664,0.006300455,0.003557945,0.005586525,0.003790653,0.004616198,0.004155304,0.029710252,0.010951509,0.029710252,0.010951509,0.029710252,0.010951509,0.025356916,0.014236631,0.02458094,0.014997109,0.023431632,0.015881606,,,,,,,,,,,,,,,,,,,,,,,
CPV,0.144462827,0.036017161,3.930357287,0.372741398,3.930357287,0.372741398,0.069017441,0.033814092,0.309080438,0.149367594,0.343109506,0.155568181,0.217448111,0.046891639,3.930357287,0.372741398,3.930357287,0.372741398,0.133269592,0.052599998,0.551117818,0.194921999,0.592513125,0.200012024,,,,,,,,,,,,,,,,,,,,,,,
BLZ,0,0,0.030141183,0.004244444,0.241129464,0.033955551,-0.03359352,0.028873158,0.023712083,0.005783755,0.095921668,0.031101855,0,0,0.030141183,0.004244444,0.241129464,0.033955551,-0.093434226,0.053694039,0.01486403,0.021773232,0.143391133,0.033008194,,,,,,,,,,,,,,,,,,,,,,,
GMB,0,0,0.004830417,0.00067595,0.038643337,0.005407599,-0.032714258,0.024695455,-0.004332773,0.010705605,0.03207049,0.005936147,0.027750494,0.011386257,0.102865645,0.028111742,0.257210608,0.050834341,0.019178064,0.016416153,0.082688766,0.034528015,0.15688987,0.057273627,,,,,,,,,,,,,,,,,,,,,,,
SOM,0,0,0.99398928,0.094266482,0.99398928,0.094266482,-0.007724633,0.005831198,0.070468371,0.034171551,0.078259935,0.035615021,0,0,0.99398928,0.094266482,0.99398928,0.094266482,-0.021761213,0.010652954,0.126131041,0.044727078,0.135677286,0.045919521,,,,,,,,,,,,,,,,,,,,,,,
SYC,0,0,4.536333091,0.623425242,4.536333091,0.623425242,-0.045345673,0.037434519,0.375493022,0.204639246,0.416301986,0.214254813,0,0,4.536333091,0.623425242,4.536333091,0.623425242,-0.126375587,0.069623794,0.66536305,0.273874862,0.714766024,0.282564963,,,,,,,,,,,,,,,,,,,,,,,
AND,0.233882342,0.155110051,0.233882342,0.155110051,0.233882342,0.155110051,0.044112239,0.032202443,0.049081919,0.034487326,0.053820054,0.036619269,0.233882342,0.155110051,0.233882342,0.155110051,0.233882342,0.155110051,0.075689151,0.048874241,0.081019118,0.051506228,0.086052274,0.054023243,,,,,,,,,,,,,,,,,,,,,,,
DJI,0,0,0.000268641,3.75926E-05,0.002149128,0.000300741,-0.01068696,0.00806741,-0.006498252,0.005972998,-0.000893914,0.003558742,0.002187635,0.001273347,0.006993494,0.003176676,0.01638135,0.005872347,-0.007740696,0.005308709,0.002027241,0.005572233,0.013683697,0.008152237,,,,,,,,,,,,,,,,,,,,,,,
GNB,0,0,2.190324071,0.257248061,2.578360959,0.244522775,-0.022123983,0.016701031,0.180704952,0.08420833,0.215851406,0.098018872,0,0,2.190324071,0.257248061,2.578360959,0.244522775,-0.062332951,0.030510994,0.322224318,0.107230575,0.373359725,0.126169411,,,,,,,,,,,,,,,,,,,,,,,
SLB,0.004517045,0.005837245,1.987005524,0.272909723,1.987005524,0.272909723,-0.001306291,0.0082534,0.19538746,0.097959562,0.216507643,0.102065769,0.703442277,0.155487291,1.987005524,0.272909723,1.987005524,0.272909723,0.204937318,0.085376299,0.344477529,0.130233639,0.369703371,0.133821112,,,,,,,,,,,,,,,,,,,,,,,
WSM,0.001726715,0.002928063,3.411637313,0.468578966,3.411637313,0.468578966,-0.025166777,0.020403228,0.345268405,0.172883865,0.382533981,0.180085674,0.927160234,0.230158097,3.411637313,0.468578966,3.411637313,0.468578966,0.319913544,0.135662301,0.607921669,0.229636071,0.652317356,0.235920758,,,,,,,,,,,,,,,,,,,,,,,
COM,0,0,2.638790599,0.250253711,2.638790599,0.250253711,-0.021977231,0.01659025,0.195312528,0.09457955,0.216870542,0.098546775,0.011907545,0.005595383,2.638790599,0.250253711,2.638790599,0.250253711,0.002413867,0.009838409,0.349048884,0.123644205,0.375385483,0.126913101,,,,,,,,,,,,,,,,,,,,,,,
PLW,7.718879818,1.060166833,7.718879818,1.060166833,7.718879818,1.060166833,0.771850176,0.412532585,0.868267856,0.432619872,0.961438167,0.450202531,7.718879818,1.060166833,7.718879818,1.060166833,7.718879818,1.060166833,1.406534757,0.555801791,1.520949884,0.572645152,1.630833192,0.587923526,,,,,,,,,,,,,,,,,,,,,,,
CAF,0.062570536,0.013296766,0.062570536,0.013296766,0.062570536,0.013296766,0.021912897,0.010992145,0.024314512,0.01136161,0.026570255,0.011665626,0.114666918,0.019557753,0.114666918,0.019557753,0.114666918,0.019557753,0.04862683,0.018719461,0.05200046,0.019200423,0.055156122,0.019645759,,,,,,,,,,,,,,,,,,,,,,,
TON,0.463491329,0.152744787,3.334266799,0.45795234,3.334266799,0.45795234,0.136174279,0.074907587,0.338852135,0.169639306,0.375417126,0.176699445,0.463491329,0.152744787,3.334266799,0.45795234,3.334266799,0.45795234,0.225826014,0.10228592,0.596508363,0.225296625,0.64005291,0.23145664,,,,,,,,,,,,,,,,,,,,,,,
VUT,0.143621486,0.060325185,1.892081337,0.259872148,1.892081337,0.259872148,0.05689388,0.031987842,0.185302868,0.092919931,0.205337123,0.096818241,0.327820931,0.098600495,1.892081337,0.259872148,1.892081337,0.259872148,0.139129029,0.061453369,0.326757681,0.123549063,0.350694992,0.126955461,,,,,,,,,,,,,,,,,,,,,,,
FSM,0.635491934,0.190077846,0.635491934,0.190077846,0.635491934,0.190077846,0.164125415,0.089804379,0.182809958,0.093702553,0.200547044,0.097068164,0.791740499,0.215788604,0.791740499,0.215788604,0.791740499,0.215788604,0.308489439,0.133165984,0.330233961,0.13740788,0.350655058,0.14138587,,,,,,,,,,,,,,,,,,,,,,,
MHL,0,0,5.645981666,0.775459994,5.645981666,0.775459994,-0.087726763,0.071269476,0.612312722,0.305624772,0.678153698,0.318156502,0,0,5.645981666,0.775459994,5.645981666,0.775459994,-0.245620664,0.130963477,1.07455279,0.405043241,1.152484886,0.415948586,,,,,,,,,,,,,,,,,,,,,,,
